Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hôtel Seven,48.83898340621503,2.345773256807965,Hôtel Monte Cristo,48.838203,2.3493986,Hotel
Hôtel Seven,48.83898340621503,2.345773256807965,Cave La Bourgogne,48.839236989424926,2.34975644594888,French Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,I Diavoletti,48.84115287110602,2.343907354118902,Italian Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,Residence Villa Daubenton,48.83965996542344,2.346545466379388,Hotel
Hôtel Seven,48.83898340621503,2.345773256807965,Cafe D'avant,48.8396743099265,2.3471903800964355,Café
Hôtel Seven,48.83898340621503,2.345773256807965,Tea Lichou,48.838736119018385,2.3489190202681214,Tea Room
Hôtel Seven,48.83898340621503,2.345773256807965,Androuët,48.839555,2.349778,Cheese Shop
Hôtel Seven,48.83898340621503,2.345773256807965,Café Léa,48.83872919177231,2.3497636084073705,Café
Hôtel Seven,48.83898340621503,2.345773256807965,Siam Orchidée,48.838715585144634,2.3488437055255704,Thai Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,Aux Marsouins,48.83763369511925,2.3465506732463837,Bar
Hôtel Seven,48.83898340621503,2.345773256807965,Serotel Lutece,48.84013566153357,2.345849110166248,Hotel
Hôtel Seven,48.83898340621503,2.345773256807965,Oatmeal Paris,48.84086766888501,2.3471421003341675,Vegetarian / Vegan Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,Le Vin Qui Danse !,48.83684276416333,2.3472812286882756,Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,Les 5,48.83965400845567,2.349715679883957,French Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,Muto Suchi,48.837860218062254,2.3454731570012908,Sushi Restaurant
Hôtel Seven,48.83898340621503,2.345773256807965,Philovino,48.83982769464812,2.3474373571681317,Wine Shop
Hôtel Seven,48.83898340621503,2.345773256807965,Christophe Traiteur,48.840278,2.346056,Sandwich Place
Hôtel Le Littré,48.845458,2.3241389999999997,Hôtel Louison (Ex-Aviatic Saint-Germain),48.84532133000979,2.3213446140289307,Hotel
Hôtel Le Littré,48.845458,2.3241389999999997,Hôtel Le Littré,48.845458,2.324139,Hotel
Hôtel Le Littré,48.845458,2.3241389999999997,Legend Hotel,48.845315858059905,2.325507402420044,Hotel
Hôtel Le Littré,48.845458,2.3241389999999997,Café Trama,48.847558143481734,2.3228109291494126,Bistro
Hôtel Le Littré,48.845458,2.3241389999999997,Hôtel La Belle Juliette,48.84739739973032,2.322439295616906,Hotel
Hôtel Le Littré,48.845458,2.3241389999999997,Théâtre de Poche Montparnasse,48.843972999319554,2.32547742434156,Theater
Hôtel Le Littré,48.845458,2.3241389999999997,Bagels & Brownies,48.84653712221717,2.3273285768885374,Bagel Shop
Hôtel Le Littré,48.845458,2.3241389999999997,Amorino,48.845254960482734,2.325441688299179,Ice Cream Shop
Hôtel Le Littré,48.845458,2.3241389999999997,Le Petit Littré,48.845029,2.324027,Bistro
Hôtel Le Littré,48.845458,2.3241389999999997,Gilles Verot,48.84711795477505,2.3268185150278122,Deli / Bodega
Hôtel Le Littré,48.845458,2.3241389999999997,Le Petit Verdot,48.84805021211442,2.323411586664884,French Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,La Ruche,48.843559308370686,2.3248121791145513,Pub
Hôtel Le Littré,48.845458,2.3241389999999997,Tonkatsu Tombo,48.84332667542212,2.3216933012008667,Japanese Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Le Grand Point Virgule,48.84346677650075,2.322400928300827,Comedy Club
Hôtel Le Littré,48.845458,2.3241389999999997,La Cantine du Troquet,48.84781160949502,2.323273041311193,French Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Fnac,48.84580809348474,2.325154671638841,Department Store
Hôtel Le Littré,48.845458,2.3241389999999997,SEPHORA,48.84718009106882,2.326579193849237,Cosmetics Shop
Hôtel Le Littré,48.845458,2.3241389999999997,Le Petit Olivier,48.84792107577201,2.323439688241706,French Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Thevenin,48.84678108439183,2.3272521793842316,Bakery
Hôtel Le Littré,48.845458,2.3241389999999997,Nagoya,48.84519044235688,2.3206246151053853,Japanese Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,À La Duchesse Anne,48.84402393096888,2.3245176672935486,French Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Panino Rossi,48.84640511786365,2.3272642493247986,Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Hôtel La Parizienne,48.844953432544926,2.320762110220437,Hotel
Hôtel Le Littré,48.845458,2.3241389999999997,"Anicia, bistrot nature par François Gagnaire",48.846698124884185,2.321347442921251,Bistro
Hôtel Le Littré,48.845458,2.3241389999999997,Yves Rocher,48.845419,2.325114,Cosmetics Shop
Hôtel Le Littré,48.845458,2.3241389999999997,Colorova,48.84693833953637,2.326134087694973,Tea Room
Hôtel Le Littré,48.845458,2.3241389999999997,Boutique Orange,48.84635344103694,2.326286988875039,Electronics Store
Hôtel Le Littré,48.845458,2.3241389999999997,Himalaya,48.84418985870703,2.32223778963089,Indian Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Les Zazous,48.844753392049114,2.3209502459116726,French Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Café Montparnasse,48.844238930853074,2.3235198855400085,Bistro
Hôtel Le Littré,48.845458,2.3241389999999997,Le Bistrot Landais,48.84688374488228,2.3214287679571526,French Restaurant
Hôtel Le Littré,48.845458,2.3241389999999997,Best Western Aramis Saint-Germain,48.846739781162114,2.326427265993516,Hotel
Hôtel Le Littré,48.845458,2.3241389999999997,Pomme de Pain,48.84317430401157,2.325929684177026,Sandwich Place
Hôtel Le Littré,48.845458,2.3241389999999997,Gaumont Parnasse (côté Parnasse),48.843061892291594,2.3244988918304443,Multiplex
